session_id,timestamp,course_id,category
2140,2014-04-06T12:34:22.879Z,214684843,0
2140,2014-04-06T12:34:36.009Z,214706462,0
2140,2014-04-06T12:34:54.909Z,214563337,0
2140,2014-04-06T12:35:37.101Z,214706462,0
2140,2014-04-06T12:36:00.202Z,214800272,0
2140,2014-04-06T12:36:58.584Z,214717847,0
2140,2014-04-06T12:37:09.481Z,214800272,0
2140,2014-04-06T12:37:55.259Z,214800272,0
2140,2014-04-06T12:38:27.435Z,214826876,0
2200,2014-04-04T11:32:12.775Z,214821279,0
2200,2014-04-04T11:32:41.386Z,214821279,0
2200,2014-04-04T11:33:10.622Z,214708303,0
2200,2014-04-04T11:33:39.729Z,214844297,0
2200,2014-04-04T11:34:33.721Z,214820192,0
2200,2014-04-04T11:35:37.268Z,214820237,0
2200,2014-04-04T11:37:03.531Z,214709685,0
2200,2014-04-04T11:38:28.381Z,214829737,0
2200,2014-04-04T11:40:07.863Z,214709690,0
2200,2014-04-04T11:40:27.977Z,214709690,0
2200,2014-04-04T11:40:51.023Z,214819378,0
2255,2014-04-03T05:35:33.654Z,214819378,0
2255,2014-04-03T05:36:20.123Z,214826953,0
2255,2014-04-03T05:37:24.516Z,214821371,0
2255,2014-04-03T05:38:12.827Z,214691683,0
2255,2014-04-03T05:39:42.728Z,214821022,0
2255,2014-04-03T05:40:09.231Z,214718169,0
2255,2014-04-03T05:40:56.249Z,214819550,0
2255,2014-04-03T05:41:31.133Z,214820938,0
2255,2014-04-03T05:44:10.471Z,214532072,0
2255,2014-04-03T05:48:35.454Z,214826829,0
2255,2014-04-03T05:49:56.416Z,214753691,0
2255,2014-04-03T05:53:46.558Z,214508942,0
2635,2014-04-01T08:23:15.231Z,214652220,0
2635,2014-04-01T08:26:44.020Z,214652220,0
2635,2014-04-01T08:27:12.672Z,214551810,0
2635,2014-04-01T08:27:40.836Z,214551825,0
2635,2014-04-01T08:29:16.255Z,214717007,0
2635,2014-04-01T08:30:08.447Z,214716926,0
2635,2014-04-01T08:30:50.864Z,214684513,0
2635,2014-04-01T08:32:11.146Z,214831663,0
2635,2014-04-01T08:33:48.657Z,214827028,0
2635,2014-04-01T08:40:10.696Z,214652970,0
2635,2014-04-01T08:41:31.583Z,214716926,0
2635,2014-04-01T08:46:35.603Z,214842452,0
2635,2014-04-01T08:47:13.684Z,214844021,0
2635,2014-04-01T08:49:16.082Z,214602377,0
2635,2014-04-01T08:49:39.305Z,214602377,0
2635,2014-04-01T08:52:05.430Z,214586923,0
2635,2014-04-01T08:53:03.574Z,214826799,0
2635,2014-04-01T08:53:30.345Z,214826715,0
2635,2014-04-01T08:58:09.490Z,214691604,0
2635,2014-04-01T08:58:48.035Z,214691319,0
2635,2014-04-01T08:59:02.129Z,214691336,0
2910,2014-04-07T17:41:23.382Z,214826925,0
2910,2014-04-07T17:42:48.149Z,214827007,0
2910,2014-04-07T17:43:41.090Z,214827005,0
2910,2014-04-07T17:44:30.366Z,214760897,0
2910,2014-04-07T17:45:44.981Z,214601407,0
2910,2014-04-07T17:46:52.287Z,214714794,0
2910,2014-04-07T17:47:09.714Z,214834865,0
2910,2014-04-07T17:48:04.162Z,214827000,0
2910,2014-04-07T17:48:43.841Z,214558192,0
2910,2014-04-07T17:52:27.281Z,214708367,0
2910,2014-04-07T17:52:43.371Z,214708303,0
2910,2014-04-07T17:53:17.935Z,214844297,0
2910,2014-04-07T17:53:55.294Z,214820195,0
2910,2014-04-07T17:54:09.247Z,214820225,0
2910,2014-04-07T17:56:34.656Z,214709690,0
2910,2014-04-07T17:57:15.269Z,214709653,0
2910,2014-04-07T17:59:04.807Z,214827011,0
3495,2014-04-01T17:04:07.170Z,214583610,0
3495,2014-04-01T17:05:43.287Z,214821313,0
3495,2014-04-01T17:06:49.016Z,214583610,0
3495,2014-04-01T17:08:02.183Z,214541355,0
3495,2014-04-01T17:10:28.838Z,214527028,0
3495,2014-04-01T17:11:35.458Z,214541357,0
3495,2014-04-01T17:13:02.804Z,214541355,0
3495,2014-04-01T17:14:29.989Z,214541357,0
3495,2014-04-01T17:15:43.112Z,214541355,0
3495,2014-04-01T17:25:33.363Z,214541355,0
3495,2014-04-01T17:28:09.791Z,214819749,0
3495,2014-04-01T17:28:47.303Z,214541355,0
3495,2014-04-01T17:29:35.531Z,214541355,0
3630,2014-04-07T10:22:35.530Z,214577495,0
3630,2014-04-07T10:23:47.634Z,214839791,0
3630,2014-04-07T10:25:17.196Z,214836761,0
3630,2014-04-07T10:25:27.665Z,214820441,0
3630,2014-04-07T10:25:31.343Z,214820441,0
3630,2014-04-07T10:25:43.608Z,214821277,0
3630,2014-04-07T10:25:55.049Z,214821277,0
3630,2014-04-07T10:26:02.818Z,214691428,0
3630,2014-04-07T10:26:19.622Z,214821277,0
3630,2014-04-07T10:26:25.163Z,214753691,0
3630,2014-04-07T10:26:47.478Z,214820383,0
3630,2014-04-07T10:26:50.714Z,214821277,0
3630,2014-04-07T10:27:39.040Z,214581690,0
3960,2014-04-01T16:24:21.747Z,214827035,0
3960,2014-04-01T16:24:40.937Z,214827035,0
3960,2014-04-01T16:24:55.175Z,214657558,0
3960,2014-04-01T16:24:58.595Z,214552117,0
3960,2014-04-01T16:25:22.169Z,214657558,0
3960,2014-04-01T16:25:37.550Z,214557103,0
3960,2014-04-01T16:25:58.145Z,214557103,0
3960,2014-04-01T16:27:29.571Z,214557103,0
3960,2014-04-01T16:28:42.799Z,214657558,0
3960,2014-04-01T16:28:44.511Z,214552080,0
3960,2014-04-01T16:28:48.772Z,214552080,0
3960,2014-04-01T16:28:52.294Z,214552080,0
3960,2014-04-01T16:31:03.118Z,214687642,0
3960,2014-04-01T16:31:06.380Z,214687642,0
3960,2014-04-01T16:34:49.660Z,214557103,0
3960,2014-04-01T16:36:48.872Z,214687642,0
3960,2014-04-01T16:38:29.709Z,214687642,0
4040,2014-04-07T11:45:53.493Z,214820364,0
4040,2014-04-07T11:48:10.187Z,214743660,0
4040,2014-04-07T11:48:15.621Z,214760863,0
4040,2014-04-07T11:48:26.856Z,214743551,0
4040,2014-04-07T11:48:33.910Z,214743536,0
4040,2014-04-07T11:48:39.842Z,214760833,0
4040,2014-04-07T11:48:47.569Z,214754471,0
4040,2014-04-07T11:48:55.842Z,214760827,0
4040,2014-04-07T11:49:09.937Z,214760861,0
4040,2014-04-07T11:49:20.487Z,214760876,0
4040,2014-04-07T11:49:29.382Z,214754242,0
4040,2014-04-07T11:49:37.089Z,214820381,0
4040,2014-04-07T11:49:50.420Z,214824613,0
4040,2014-04-07T11:50:10.953Z,214822217,0
4040,2014-04-07T11:50:25.442Z,214760814,0
4040,2014-04-07T11:50:41.089Z,214760807,0
4040,2014-04-07T11:51:30.126Z,214760780,0
4040,2014-04-07T11:51:45.626Z,214760762,0
4040,2014-04-07T11:51:54.924Z,214744097,0
4040,2014-04-07T11:52:19.730Z,214754152,0
4040,2014-04-07T11:52:35.618Z,214743896,0
4040,2014-04-07T12:08:00.047Z,214762477,0
4045,2014-04-06T09:46:02.480Z,214560187,0
4045,2014-04-06T09:52:27.098Z,214539309,0
4045,2014-04-06T09:53:01.771Z,214539420,0
4045,2014-04-06T09:53:58.539Z,214543592,0
4045,2014-04-06T09:54:22.648Z,214552097,0
4045,2014-04-06T09:55:02.370Z,214558997,0
4045,2014-04-06T09:55:25.448Z,214558997,0
4045,2014-04-06T09:56:33.523Z,214820447,0
4045,2014-04-06T09:57:45.813Z,214828950,0
4045,2014-04-06T10:04:26.424Z,214828950,0
4045,2014-04-06T10:11:21.430Z,214828950,0
4065,2014-04-01T20:25:23.598Z,214826799,0
4065,2014-04-01T20:26:13.530Z,214826799,0
4065,2014-04-01T20:32:17.306Z,214577578,0
4065,2014-04-01T20:34:45.797Z,214554707,0
4065,2014-04-01T20:47:54.197Z,214833802,0
4065,2014-04-01T20:52:15.004Z,214587519,0
4065,2014-04-01T20:53:38.458Z,214832730,0
4065,2014-04-01T21:08:56.663Z,214835717,0
4065,2014-04-01T21:13:16.357Z,214535589,0
4065,2014-04-01T21:13:46.650Z,214535589,0
4065,2014-04-01T21:16:04.493Z,214839727,0
4065,2014-04-01T21:17:03.626Z,214839755,0
4065,2014-04-01T21:17:44.884Z,214535589,0
4065,2014-04-01T21:18:00.224Z,214535600,0
4065,2014-04-01T21:18:44.642Z,214535589,0
4355,2014-04-01T20:52:47.316Z,214584907,0
4355,2014-04-01T20:54:18.273Z,214820227,0
4355,2014-04-01T20:54:45.305Z,214584907,0
4355,2014-04-01T21:02:22.646Z,214696425,0
4355,2014-04-01T21:04:24.233Z,214530710,0
4355,2014-04-01T21:05:33.209Z,214601203,0
4355,2014-04-01T21:05:57.707Z,214704182,0
4355,2014-04-01T21:09:51.752Z,214530710,0
4355,2014-04-01T21:10:23.888Z,214530710,0
4355,2014-04-01T21:11:27.071Z,214530705,0
4355,2014-04-01T21:11:55.414Z,214530710,0
4355,2014-04-01T21:12:07.836Z,214530710,0
4355,2014-04-01T21:12:38.990Z,214696425,0
4355,2014-04-01T21:13:28.279Z,214530710,0
4355,2014-04-01T21:13:35.606Z,214530705,0
4355,2014-04-01T21:14:03.813Z,214530705,0
5120,2014-04-01T12:23:40.611Z,214716947,0
5120,2014-04-01T12:25:14.303Z,214716977,0
5120,2014-04-01T12:25:47.101Z,214716943,0
5120,2014-04-01T12:25:50.099Z,214717003,0
5120,2014-04-01T12:26:02.248Z,214716982,0
5120,2014-04-01T12:28:13.040Z,214832653,0
5120,2014-04-01T12:29:02.037Z,214832655,0
5120,2014-04-01T12:30:21.556Z,214716982,0
5120,2014-04-01T12:31:00.159Z,214717003,0
5120,2014-04-01T12:32:16.067Z,214716975,0
5120,2014-04-01T12:33:12.629Z,214716971,0
5120,2014-04-01T12:33:14.492Z,214716975,0
5355,2014-04-04T16:10:32.086Z,214553582,0
5355,2014-04-04T16:11:18.657Z,214553582,0
5355,2014-04-04T16:21:37.235Z,214544325,0
5355,2014-04-04T16:22:25.063Z,214714592,0
5355,2014-04-04T16:23:14.269Z,214714595,0
5355,2014-04-04T16:24:45.574Z,214711961,0
5355,2014-04-04T16:24:59.700Z,214687922,0
5355,2014-04-04T16:25:26.006Z,214687749,0
5355,2014-04-04T16:25:51.938Z,214696832,0
5355,2014-04-04T16:25:59.443Z,214677617,0
5355,2014-04-04T16:27:56.576Z,214695167,0
5355,2014-04-04T16:28:18.699Z,214711961,0
5355,2014-04-04T16:28:30.581Z,214687925,0
5355,2014-04-04T16:28:43.758Z,214687749,0
5355,2014-04-04T16:28:51.805Z,214677542,0
5355,2014-04-04T16:29:02.315Z,214530502,0
5355,2014-04-04T16:30:23.919Z,214684097,0
5355,2014-04-04T16:32:10.129Z,214545500,0
5355,2014-04-04T16:32:35.381Z,214545455,0
5520,2014-04-04T19:11:06.544Z,214717003,0
5520,2014-04-04T19:12:50.338Z,214717003,0
5520,2014-04-04T19:13:17.646Z,214717003,0
5520,2014-04-04T19:16:54.894Z,214716984,0
5520,2014-04-04T19:17:15.436Z,214717003,0
5520,2014-04-04T19:17:38.703Z,214832657,0
5520,2014-04-04T19:18:40.214Z,214716982,0
5520,2014-04-04T19:18:51.392Z,214832657,0
5520,2014-04-04T19:19:47.796Z,214832657,0
5520,2014-04-04T19:20:36.801Z,214832657,0
5520,2014-04-04T19:21:15.254Z,214832657,0
5520,2014-04-04T19:21:26.211Z,214832657,0
5755,2014-04-06T17:59:18.927Z,214826700,0
5755,2014-04-06T17:59:25.613Z,214826700,0
5755,2014-04-06T17:59:48.134Z,214826801,0
5755,2014-04-06T18:00:10.554Z,214826801,0
5755,2014-04-06T18:01:22.830Z,214826955,0
5755,2014-04-06T18:03:07.934Z,214664919,0
5755,2014-04-06T18:03:24.934Z,214664919,0
5755,2014-04-06T18:04:48.393Z,214826625,0
5755,2014-04-06T18:05:10.104Z,214826625,0
5755,2014-04-06T18:05:27.967Z,214821285,0
5755,2014-04-06T18:05:54.736Z,214826625,0
5755,2014-04-06T18:08:56.882Z,214571188,0
5755,2014-04-06T18:10:02.748Z,214698420,0
5755,2014-04-06T18:11:06.330Z,214821277,0
5755,2014-04-06T18:21:49.536Z,214664919,0
6090,2014-04-03T22:01:29.409Z,214553537,0
6090,2014-04-03T22:06:49.859Z,214586743,0
6090,2014-04-03T22:07:18.230Z,214717850,0
6090,2014-04-03T22:09:01.818Z,214587712,0
6090,2014-04-03T22:10:28.319Z,214716667,0
6090,2014-04-03T22:10:50.155Z,214558807,0
6090,2014-04-03T22:12:14.720Z,214601233,0
6090,2014-04-03T22:12:35.743Z,214714732,0
6090,2014-04-03T22:14:48.112Z,214748319,0
6090,2014-04-03T22:15:06.457Z,214677401,0
6090,2014-04-03T22:15:19.250Z,214716116,0
6090,2014-04-03T22:15:32.140Z,214718411,0
6090,2014-04-03T22:15:42.953Z,214557217,0
6090,2014-04-03T22:16:11.659Z,214718411,0
6090,2014-04-03T22:16:23.738Z,214748336,0
6090,2014-04-03T22:16:46.966Z,214819721,0
6090,2014-04-03T22:17:15.574Z,214819526,0
6145,2014-04-02T21:33:43.094Z,214821013,0
6145,2014-04-02T21:35:23.814Z,214706205,0
6145,2014-04-02T21:36:59.309Z,214788611,0
6145,2014-04-02T21:38:44.234Z,214508964,0
6145,2014-04-02T21:41:04.232Z,214508964,0
6145,2014-04-02T21:41:32.957Z,214698210,0
6145,2014-04-02T21:42:23.782Z,214698212,0
6145,2014-04-02T21:49:37.831Z,214508964,0
6145,2014-04-02T22:16:11.767Z,214821013,0
6145,2014-04-02T22:22:53.320Z,214819740,0
6145,2014-04-02T22:23:09.051Z,214819740,0
6145,2014-04-02T22:31:33.896Z,214826799,0
6145,2014-04-02T22:32:28.938Z,214826799,0
6145,2014-04-02T22:32:59.007Z,214820345,0
6145,2014-04-02T22:37:54.775Z,214567875,0
6145,2014-04-02T22:40:29.623Z,214819472,0
6145,2014-04-02T22:46:39.464Z,214709741,0
6145,2014-04-02T22:49:07.156Z,214508964,0
6145,2014-04-02T22:50:29.776Z,214753505,0
6235,2014-04-02T19:08:25.217Z,214774685,0
6235,2014-04-02T19:10:44.984Z,214774685,0
6235,2014-04-02T19:14:44.644Z,214706216,0
6235,2014-04-02T19:15:09.838Z,214774685,0
6235,2014-04-02T19:15:36.806Z,214630042,0
6235,2014-04-02T19:15:57.222Z,214774685,0
6235,2014-04-02T19:26:11.916Z,214574777,0
6235,2014-04-02T19:27:40.890Z,214700992,0
6235,2014-04-02T19:28:12.792Z,214574777,0
6235,2014-04-02T20:20:22.007Z,214640019,0
6235,2014-04-02T20:20:48.204Z,214700992,0
6235,2014-04-02T20:21:30.956Z,214640019,0
6235,2014-04-02T20:21:57.908Z,214574777,0
6235,2014-04-02T20:22:58.315Z,214700992,0
6235,2014-04-02T20:23:55.631Z,214668193,0
6235,2014-04-02T20:24:36.014Z,214702933,0
6235,2014-04-02T20:31:34.723Z,214774685,0
6235,2014-04-02T20:31:50.731Z,214706216,0
6235,2014-04-02T20:32:15.253Z,214827020,0
6235,2014-04-02T20:40:36.704Z,214827030,0
6235,2014-04-02T20:41:04.494Z,214829312,0
6235,2014-04-02T20:42:06.985Z,214686086,0
6235,2014-04-02T20:44:01.472Z,214686086,0
6235,2014-04-02T20:45:16.069Z,214829312,0
6235,2014-04-02T20:46:09.704Z,214686086,0
6235,2014-04-02T20:46:15.208Z,214746386,0
6235,2014-04-02T20:46:54.036Z,214746386,0
6235,2014-04-02T20:46:57.588Z,214774685,0
6235,2014-04-02T20:47:01.691Z,214774685,0
6235,2014-04-02T20:47:17.673Z,214706216,0
6235,2014-04-02T20:47:23.871Z,214706216,0
6235,2014-04-02T20:47:36.634Z,214700990,0
6235,2014-04-02T20:48:33.536Z,214574777,0
6235,2014-04-02T20:48:37.478Z,214574777,0
6235,2014-04-02T20:48:48.482Z,214574777,0
6235,2014-04-02T20:54:03.551Z,214574777,0
6235,2014-04-02T20:55:16.728Z,214700990,0
6235,2014-04-02T20:55:52.324Z,214706216,0
6235,2014-04-02T20:56:23.857Z,214821272,0
6235,2014-04-02T21:05:36.118Z,214673293,0
6235,2014-04-02T21:05:47.741Z,214651785,0
6235,2014-04-02T21:06:08.641Z,214535653,0
6235,2014-04-02T21:07:17.866Z,214819357,0
6235,2014-04-02T21:07:56.832Z,214819357,0
6235,2014-04-02T21:08:10.719Z,214819357,0
6235,2014-04-02T21:08:16.164Z,214819357,0
6235,2014-04-02T21:08:26.461Z,214531907,0
6235,2014-04-02T21:09:09.468Z,214535653,0
6235,2014-04-02T21:09:25.251Z,214531907,0
6235,2014-04-02T21:09:30.844Z,214511072,0
6235,2014-04-02T21:09:45.308Z,214537967,0
6235,2014-04-02T21:10:09.432Z,214511072,0
6235,2014-04-02T21:10:19.192Z,214820261,0
6235,2014-04-02T21:10:34.633Z,214531907,0
